Week_Start,Category,Units_Sold,Unit_Price_EUR,Revenue_EUR,Stock_Start,Stock_End,Supplier_Delay_Days,Demand_Spike,Out_of_Stock,Notes
2020-07-13,Antibiotic Prescriptions,18,8.39,151.02,24,7,1.2,No,No,
2020-07-13,Vitamins & Supplements,21,12.01,252.21,26,8,3.4,No,No,
2020-07-13,Simple Masks,44,0.67,29.48,69,36,2.9,Yes,No,COVID-related demand spike
2020-07-13,KN95/FFP2 Masks,34,1.35,45.9,48,21,4.3,Yes,No,COVID-related demand spike
2020-07-13,Antiseptic / Alcohol,42,4.25,178.5,47,13,4.7,Yes,No,COVID-related demand spike
2020-07-13,Hand Gloves,23,5.43,124.89,35,14,4.8,Yes,No,
2020-07-13,COVID Self Tests,0,4.66,0.0,3,3,3.2,No,No,
2020-07-13,Pharmacy COVID Test Service,0,15.15,0.0,3,3,2.2,No,No,
2020-07-20,Adult Productive Cough Syrup,16,6.71,107.36,25,13,3.1,No,No,
2020-07-20,Adult Dry Cough Syrup,15,7.18,107.7,18,3,1.7,No,No,
2020-07-20,Children's Productive Cough Syrup,12,6.11,73.32,15,5,1.9,No,No,
2020-07-20,Children's Dry Cough Syrup,9,5.99,53.91,12,3,1.6,No,No,
2020-07-20,Cough Lozenges,19,3.19,60.61,30,15,1.5,No,No,
2020-07-20,Antibiotic Prescriptions,10,8.49,84.9,12,3,2.6,No,No,
2020-07-20,Vitamins & Supplements,29,12.05,349.45,41,13,0.8,No,No,
2020-07-20,Simple Masks,51,0.65,33.15,66,15,5.2,Yes,No,COVID-related demand spike
2020-07-20,KN95/FFP2 Masks,34,1.31,44.54,45,11,1.3,Yes,No,COVID-related demand spike
2020-07-20,Antiseptic / Alcohol,42,4.24,178.08,64,31,4.7,Yes,No,COVID-related demand spike
2020-07-20,Hand Gloves,18,5.34,96.12,26,9,2.6,Yes,No,
2020-07-20,COVID Self Tests,0,4.9,0.0,3,3,2.2,No,No,
2020-07-20,Pharmacy COVID Test Service,0,15.0,0.0,3,3,2.2,No,No,
2020-07-27,Adult Productive Cough Syrup,18,6.69,120.42,20,3,0.4,No,No,
2020-07-27,Adult Dry Cough Syrup,16,6.83,109.28,23,8,1.4,No,No,
2020-07-27,Children's Productive Cough Syrup,9,5.74,51.66,11,3,3.0,No,No,
2020-07-27,Children's Dry Cough Syrup,12,6.47,77.64,17,7,1.8,No,No,
2020-07-27,Cough Lozenges,24,3.17,76.08,34,11,1.2,No,No,
2020-07-27,Antibiotic Prescriptions,12,8.55,102.6,14,4,2.8,No,No,
2020-07-27,Vitamins & Supplements,25,11.14,278.5,32,10,0.9,No,No,
2020-07-27,Simple Masks,37,0.63,23.31,48,14,6.8,Yes,No,COVID-related demand spike
2020-07-27,KN95/FFP2 Masks,22,1.34,29.48,26,8,2.7,Yes,No,COVID-related demand spike
2020-07-27,Antiseptic / Alcohol,38,4.05,153.9,41,4,4.0,Yes,No,COVID-related demand spike
2020-07-27,Hand Gloves,22,5.66,124.52,23,2,2.5,Yes,No,
2020-07-27,COVID Self Tests,0,4.85,0.0,3,4,1.9,No,No,
2020-07-27,Pharmacy COVID Test Service,0,15.25,0.0,3,3,2.5,No,No,
2020-08-03,Adult Productive Cough Syrup,22,7.01,154.22,26,9,1.8,No,No,
2020-08-03,Adult Dry Cough Syrup,17,6.87,116.79,23,6,1.1,No,No,
2020-08-03,Children's Productive Cough Syrup,8,6.15,49.2,11,5,1.7,No,No,
2020-08-03,Children's Dry Cough Syrup,10,6.26,62.6,13,3,0.4,No,No,
2020-08-03,Cough Lozenges,25,3.19,79.75,28,6,1.7,No,No,
2020-08-03,Antibiotic Prescriptions,16,8.6,137.6,18,4,1.4,No,No,
2020-08-03,Vitamins & Supplements,23,11.28,259.44,31,9,3.0,No,No,
2020-08-03,Simple Masks,40,0.66,26.4,63,33,5.1,Yes,No,COVID-related demand spike
2020-08-03,KN95/FFP2 Masks,26,1.34,34.84,38,13,2.7,Yes,No,COVID-related demand spike
2020-08-03,Antiseptic / Alcohol,22,4.39,96.58,35,14,4.1,Yes,No,COVID-related demand spike
2020-08-03,Hand Gloves,15,5.63,84.45,22,7,5.4,Yes,No,
2020-08-03,COVID Self Tests,1,4.97,4.97,3,3,1.1,Yes,No,COVID-related demand spike
2020-08-03,Pharmacy COVID Test Service,2,15.7,31.4,3,1,2.8,Yes,No,
2020-08-10,Adult Productive Cough Syrup,19,6.67,126.73,24,8,2.0,No,No,
2020-08-10,Adult Dry Cough Syrup,17,7.24,123.08,26,12,0.3,No,No,
2020-08-10,Children's Productive Cough Syrup,8,5.95,47.6,10,3,0.5,No,No,
2020-08-10,Children's Dry Cough Syrup,11,6.34,69.74,13,4,1.7,No,No,
2020-08-10,Cough Lozenges,25,3.22,80.5,38,19,1.2,No,No,
2020-08-10,Antibiotic Prescriptions,13,8.18,106.34,15,4,1.1,No,No,
2020-08-10,Vitamins & Supplements,21,11.19,234.99,30,10,1.5,No,No,
2020-08-10,Simple Masks,45,0.65,29.25,68,26,4.5,Yes,No,COVID-related demand spike
2020-08-10,KN95/FFP2 Masks,16,1.4,22.4,24,11,4.0,Yes,No,COVID-related demand spike
2020-08-10,Antiseptic / Alcohol,33,4.4,145.2,47,22,2.6,Yes,No,COVID-related demand spike
2020-08-10,Hand Gloves,16,5.46,87.36,24,8,2.2,Yes,No,
2020-08-10,COVID Self Tests,0,4.9,0.0,3,3,3.5,No,No,
2020-08-10,Pharmacy COVID Test Service,0,15.55,0.0,3,3,2.8,Yes,No,
2020-08-17,Adult Productive Cough Syrup,16,6.59,105.44,24,11,1.2,No,No,
2020-08-17,Adult Dry Cough Syrup,13,7.18,93.34,17,7,2.0,No,No,
2020-08-17,Children's Productive Cough Syrup,8,6.01,48.08,10,4,2.0,No,No,
2020-08-17,Children's Dry Cough Syrup,8,6.07,48.56,11,4,2.2,No,No,
2020-08-17,Cough Lozenges,32,3.33,106.56,52,23,2.5,No,No,
2020-08-17,Antibiotic Prescriptions,8,8.85,70.8,9,2,2.2,No,No,
2020-08-17,Vitamins & Supplements,27,11.94,322.38,34,10,2.1,No,No,
2020-08-17,Simple Masks,33,0.68,22.44,37,8,3.9,Yes,No,COVID-related demand spike
2020-08-17,KN95/FFP2 Masks,32,1.34,42.88,36,5,5.4,Yes,No,COVID-related demand spike
2020-08-17,Antiseptic / Alcohol,42,4.14,173.88,43,4,3.7,Yes,No,COVID-related demand spike
2020-08-17,Hand Gloves,23,5.48,126.04,30,9,3.2,Yes,No,
2020-08-17,COVID Self Tests,0,4.97,0.0,3,3,2.7,No,No,
2020-08-17,Pharmacy COVID Test Service,1,14.71,14.71,3,2,3.4,Yes,No,
2020-08-24,Adult Productive Cough Syrup,22,6.9,151.8,26,8,1.4,No,No,
2020-08-24,Adult Dry Cough Syrup,12,6.99,83.88,17,6,2.0,No,No,
2020-08-24,Children's Productive Cough Syrup,11,6.11,67.21,16,6,2.3,No,No,
2020-08-24,Children's Dry Cough Syrup,10,6.08,60.8,11,2,2.1,No,No,
2020-08-24,Cough Lozenges,24,3.22,77.28,30,7,1.1,No,No,
2020-08-24,Antibiotic Prescriptions,11,8.55,94.05,16,6,1.6,No,No,
2020-08-24,Vitamins & Supplements,20,11.84,236.8,24,7,0.8,No,No,
2020-08-24,Simple Masks,41,0.63,25.83,51,11,4.9,Yes,No,COVID-related demand spike
2020-08-24,KN95/FFP2 Masks,26,1.34,34.84,40,21,4.2,Yes,No,COVID-related demand spike
2020-08-24,Antiseptic / Alcohol,23,4.05,93.15,28,9,0.7,Yes,No,COVID-related demand spike
2020-08-24,Hand Gloves,19,5.45,103.55,30,13,2.5,Yes,No,
2020-08-24,COVID Self Tests,0,5.03,0.0,3,3,3.2,No,No,
2020-08-24,Pharmacy COVID Test Service,1,15.44,15.44,3,2,0.2,Yes,No,
2020-08-31,Adult Productive Cough Syrup,14,7.06,98.84,15,3,1.9,No,No,
2020-08-31,Adult Dry Cough Syrup,14,6.94,97.16,15,3,0,No,No,
2020-08-31,Children's Productive Cough Syrup,5,5.88,29.4,6,2,1.6,No,No,
2020-08-31,Children's Dry Cough Syrup,9,6.32,56.88,11,4,0.8,No,No,
2020-08-31,Cough Lozenges,26,3.22,83.72,38,13,1.9,No,No,
2020-08-31,Antibiotic Prescriptions,9,8.37,75.33,13,5,2.5,No,No,
2020-08-31,Vitamins & Supplements,20,11.52,230.4,27,8,0,No,No,
2020-08-31,Simple Masks,45,0.63,28.35,54,15,3.5,Yes,No,COVID-related demand spike
2020-08-31,KN95/FFP2 Masks,23,1.31,30.13,28,7,3.0,Yes,No,COVID-related demand spike
2020-08-31,Antiseptic / Alcohol,35,4.25,148.75,51,23,3.7,Yes,No,COVID-related demand spike
2020-08-31,Hand Gloves,19,5.35,101.65,27,8,4.0,Yes,No,
2020-08-31,COVID Self Tests,0,4.71,0.0,3,3,2.4,No,No,
2020-08-31,Pharmacy COVID Test Service,1,15.25,15.25,3,2,3.2,Yes,No,
2020-09-07,Adult Productive Cough Syrup,24,6.99,167.76,28,7,1.2,No,No,
2020-09-07,Adult Dry Cough Syrup,18,7.25,130.5,29,12,0.1,No,No,
2020-09-07,Children's Productive Cough Syrup,11,5.75,63.25,15,5,1.3,No,No,
2020-09-07,Children's Dry Cough Syrup,12,6.35,76.2,17,6,1.6,No,No,
2020-09-07,Cough Lozenges,22,3.08,67.76,34,16,1.0,No,No,
2020-09-07,Antibiotic Prescriptions,16,8.22,131.52,19,5,1.2,No,No,
2020-09-07,Vitamins & Supplements,24,11.26,270.24,34,12,2.1,No,No,
2020-09-07,Simple Masks,42,0.64,26.88,60,19,3.1,Yes,No,COVID-related demand spike
2020-09-07,KN95/FFP2 Masks,27,1.38,37.26,44,19,4.1,Yes,No,COVID-related demand spike
2020-09-07,Antiseptic / Alcohol,29,4.26,123.54,37,15,3.7,Yes,No,COVID-related demand spike
2020-09-07,Hand Gloves,19,5.42,102.98,23,6,0.6,Yes,No,
2020-09-07,COVID Self Tests,0,4.73,0.0,3,3,4.2,No,No,
2020-09-07,Pharmacy COVID Test Service,2,14.76,29.52,3,1,3.1,Yes,No,
2020-09-14,Adult Productive Cough Syrup,15,7.11,106.65,20,7,2.7,No,No,
2020-09-14,Adult Dry Cough Syrup,12,7.13,85.56,14,3,2.0,No,No,
2020-09-14,Children's Productive Cough Syrup,13,5.93,77.09,17,7,1.4,No,No,
2020-09-14,Children's Dry Cough Syrup,11,6.15,67.65,12,2,1.1,No,No,
2020-09-14,Cough Lozenges,28,3.18,89.04,39,15,2.0,No,No,
2020-09-14,Antibiotic Prescriptions,15,8.36,125.4,19,7,0.8,No,No,
2020-09-14,Vitamins & Supplements,14,12.0,168.0,17,4,2.0,No,No,
2020-09-14,Simple Masks,46,0.65,29.9,76,31,5.7,Yes,No,COVID-related demand spike
2020-09-14,KN95/FFP2 Masks,30,1.37,41.1,41,14,4.5,Yes,No,COVID-related demand spike
2020-09-14,Antiseptic / Alcohol,36,4.2,151.2,43,10,3.4,Yes,No,COVID-related demand spike
2020-09-14,Hand Gloves,20,5.4,108.0,31,11,4.2,Yes,No,
2020-09-14,COVID Self Tests,0,4.99,0.0,3,3,3.2,No,No,
2020-09-14,Pharmacy COVID Test Service,0,15.58,0.0,3,3,2.6,Yes,No,
2020-09-21,Adult Productive Cough Syrup,21,6.7,140.7,28,12,0.4,No,No,
2020-09-21,Adult Dry Cough Syrup,18,7.14,128.52,26,12,1.5,No,No,
2020-09-21,Children's Productive Cough Syrup,7,5.71,39.97,10,4,2.5,No,No,
2020-09-21,Children's Dry Cough Syrup,11,6.37,70.07,13,4,1.3,No,No,
2020-09-21,Cough Lozenges,26,3.17,82.42,39,19,1.9,No,No,
2020-09-21,Antibiotic Prescriptions,11,8.89,97.79,16,6,0.1,No,No,
2020-09-21,Vitamins & Supplements,17,11.91,202.47,19,5,0.7,No,No,
2020-09-21,Simple Masks,43,0.66,28.38,61,26,5.1,Yes,No,COVID-related demand spike
2020-09-21,KN95/FFP2 Masks,23,1.39,31.97,29,11,3.9,Yes,No,COVID-related demand spike
2020-09-21,Antiseptic / Alcohol,39,4.25,165.75,58,26,1.8,Yes,No,COVID-related demand spike
2020-09-21,Hand Gloves,15,5.65,84.75,16,3,4.7,Yes,No,
2020-09-21,COVID Self Tests,0,4.94,0.0,3,3,1.6,No,No,
2020-09-21,Pharmacy COVID Test Service,0,14.4,0.0,3,3,3.0,Yes,No,
2020-09-28,Adult Productive Cough Syrup,18,6.79,122.22,20,3,2.5,No,No,
2020-09-28,Adult Dry Cough Syrup,16,7.24,115.84,23,9,2.0,No,No,
2020-09-28,Children's Productive Cough Syrup,9,5.71,51.39,10,1,1.9,No,No,
2020-09-28,Children's Dry Cough Syrup,11,6.27,68.97,13,3,1.6,No,No,
2020-09-28,Cough Lozenges,30,3.27,98.1,35,8,1.3,No,No,
2020-09-28,Antibiotic Prescriptions,16,8.56,136.96,21,7,1.3,No,No,
2020-09-28,Vitamins & Supplements,28,11.31,316.68,36,11,1.4,No,No,
2020-09-28,Simple Masks,44,0.66,29.04,48,5,2.2,Yes,No,COVID-related demand spike
2020-09-28,KN95/FFP2 Masks,26,1.3,33.8,35,11,4.5,Yes,No,COVID-related demand spike
2020-09-28,Antiseptic / Alcohol,53,4.23,224.19,87,40,3.8,Yes,No,COVID-related demand spike
2020-09-28,Hand Gloves,21,5.43,114.03,28,11,4.2,Yes,No,
2020-09-28,COVID Self Tests,0,4.91,0.0,3,3,1.8,No,No,
2020-09-28,Pharmacy COVID Test Service,2,15.18,30.36,3,1,3.6,Yes,Yes,
2020-10-05,Adult Productive Cough Syrup,29,7.1,205.9,32,4,2.2,No,No,
2020-10-05,Adult Dry Cough Syrup,17,6.98,118.66,27,11,1.6,No,No,
2020-10-05,Children's Productive Cough Syrup,7,6.04,42.28,11,5,1.3,No,No,
2020-10-05,Children's Dry Cough Syrup,13,6.25,81.25,15,4,1.9,No,No,
2020-10-05,Cough Lozenges,29,3.08,89.32,43,22,2.2,No,No,
2020-10-05,Antibiotic Prescriptions,19,8.64,164.16,28,13,0,No,No,
2020-10-05,Vitamins & Supplements,25,11.33,283.25,41,20,2.3,No,No,
2020-10-05,Simple Masks,32,0.63,20.16,38,8,4.6,Yes,No,COVID-related demand spike
2020-10-05,KN95/FFP2 Masks,31,1.4,43.4,49,21,3.8,Yes,No,COVID-related demand spike
2020-10-05,Antiseptic / Alcohol,26,4.17,108.42,35,12,6.9,Yes,No,COVID-related demand spike
2020-10-05,Hand Gloves,17,5.41,91.97,20,5,3.9,Yes,No,
2020-10-05,COVID Self Tests,0,4.85,0.0,3,3,3.1,No,No,
2020-10-05,Pharmacy COVID Test Service,0,15.16,0.0,3,3,2.5,Yes,No,
2020-10-12,Adult Productive Cough Syrup,15,6.62,99.3,15,2,2.3,No,No,
2020-10-12,Adult Dry Cough Syrup,16,6.96,111.36,22,7,3.2,No,No,
2020-10-12,Children's Productive Cough Syrup,7,5.71,39.97,10,5,2.8,No,No,
2020-10-12,Children's Dry Cough Syrup,12,6.16,73.92,12,2,1.7,No,No,
2020-10-12,Cough Lozenges,30,3.1,93.0,41,14,2.2,No,No,
2020-10-12,Antibiotic Prescriptions,16,8.39,134.24,20,5,1.6,No,No,
2020-10-12,Vitamins & Supplements,29,11.78,341.62,34,11,1.3,No,No,
2020-10-12,Simple Masks,55,0.67,36.85,89,46,5.0,Yes,No,COVID-related demand spike
2020-10-12,KN95/FFP2 Masks,16,1.41,22.56,24,11,4.0,Yes,No,COVID-related demand spike
2020-10-12,Antiseptic / Alcohol,25,4.19,104.75,29,7,4.1,Yes,No,COVID-related demand spike
2020-10-12,Hand Gloves,22,5.3,116.6,25,4,3.5,Yes,No,
2020-10-12,COVID Self Tests,0,4.62,0.0,3,3,2.6,No,No,
2020-10-12,Pharmacy COVID Test Service,2,14.87,29.74,3,1,3.0,Yes,No,
2020-10-19,Adult Productive Cough Syrup,16,7.1,113.6,19,5,0.5,No,No,
2020-10-19,Adult Dry Cough Syrup,23,7.31,168.13,30,11,1.1,No,No,
2020-10-19,Children's Productive Cough Syrup,13,5.69,73.97,18,5,2.0,No,No,
2020-10-19,Children's Dry Cough Syrup,7,6.02,42.14,9,4,1.6,No,No,
2020-10-19,Cough Lozenges,35,3.23,113.05,46,15,2.1,No,No,
2020-10-19,Antibiotic Prescriptions,12,8.67,104.04,15,5,0,No,No,
2020-10-19,Vitamins & Supplements,24,11.05,265.2,38,15,2.1,No,No,
2020-10-19,Simple Masks,40,0.64,25.6,63,26,3.9,Yes,No,COVID-related demand spike
2020-10-19,KN95/FFP2 Masks,26,1.4,36.4,36,12,5.0,Yes,No,COVID-related demand spike
2020-10-19,Antiseptic / Alcohol,38,4.13,156.94,59,22,4.2,Yes,No,COVID-related demand spike
2020-10-19,Hand Gloves,22,5.75,126.5,36,19,4.0,Yes,No,
2020-10-19,COVID Self Tests,1,4.62,4.62,3,2,2.8,Yes,No,COVID-related demand spike
2020-10-19,Pharmacy COVID Test Service,0,14.94,0.0,3,3,2.0,Yes,No,
2020-10-26,Adult Productive Cough Syrup,15,7.12,106.8,23,10,0.6,No,No,
2020-10-26,Adult Dry Cough Syrup,16,7.09,113.44,23,8,2.3,No,No,
2020-10-26,Children's Productive Cough Syrup,8,5.73,45.84,12,6,2.2,No,No,
2020-10-26,Children's Dry Cough Syrup,11,6.42,70.62,15,4,0.9,No,No,
2020-10-26,Cough Lozenges,31,3.23,100.13,41,11,1.8,No,No,
2020-10-26,Antibiotic Prescriptions,14,8.39,117.46,22,9,1.1,No,No,
2020-10-26,Vitamins & Supplements,29,11.27,326.83,45,21,0.8,No,No,
2020-10-26,Simple Masks,51,0.66,33.66,57,11,1.5,Yes,No,COVID-related demand spike
2020-10-26,KN95/FFP2 Masks,30,1.36,40.8,43,17,4.5,Yes,No,COVID-related demand spike
2020-10-26,Antiseptic / Alcohol,35,4.12,144.2,55,29,2.0,Yes,No,COVID-related demand spike
2020-10-26,Hand Gloves,16,5.53,88.48,20,7,2.9,Yes,No,
2020-10-26,COVID Self Tests,0,4.73,0.0,3,3,3.5,No,No,
2020-10-26,Pharmacy COVID Test Service,1,14.75,14.75,3,2,3.4,Yes,No,
2020-11-02,Adult Productive Cough Syrup,27,6.89,186.03,31,5,1.3,No,No,
2020-11-02,Adult Dry Cough Syrup,26,7.01,182.26,40,19,1.7,No,No,
2020-11-02,Children's Productive Cough Syrup,11,6.01,66.11,16,5,1.7,No,No,
2020-11-02,Children's Dry Cough Syrup,12,6.37,76.44,18,8,1.7,No,No,
2020-11-02,Cough Lozenges,31,3.23,100.13,49,19,1.2,No,No,
2020-11-02,Antibiotic Prescriptions,24,8.41,201.84,28,8,1.7,No,No,
2020-11-02,Vitamins & Supplements,30,11.06,331.8,48,19,1.7,Yes,No,Higher immunity-support demand
2020-11-02,Simple Masks,47,0.65,30.55,51,11,1.0,Yes,No,COVID-related demand spike
2020-11-02,KN95/FFP2 Masks,24,1.39,33.36,25,3,4.3,Yes,No,COVID-related demand spike
2020-11-02,Antiseptic / Alcohol,30,4.27,128.1,34,10,4.2,Yes,No,COVID-related demand spike
2020-11-02,Hand Gloves,21,5.52,115.92,27,7,4.2,Yes,No,
2020-11-02,COVID Self Tests,0,4.74,0.0,3,3,3.4,No,No,
2020-11-02,Pharmacy COVID Test Service,0,14.52,0.0,3,3,1.5,Yes,No,
2020-11-09,Adult Productive Cough Syrup,22,6.65,146.3,30,12,3.3,No,No,
2020-11-09,Adult Dry Cough Syrup,16,7.18,114.88,18,5,1.8,No,No,
2020-11-09,Children's Productive Cough Syrup,10,6.04,60.4,14,5,1.8,No,No,
2020-11-09,Children's Dry Cough Syrup,16,6.08,97.28,19,5,1.6,No,No,
2020-11-09,Cough Lozenges,42,3.19,133.98,67,29,1.3,No,No,
2020-11-09,Antibiotic Prescriptions,22,8.69,191.18,31,13,0.8,No,No,
2020-11-09,Vitamins & Supplements,34,11.21,381.14,47,15,1.0,Yes,No,Higher immunity-support demand
2020-11-09,Simple Masks,52,0.66,34.32,59,9,3.1,Yes,No,COVID-related demand spike
2020-11-09,KN95/FFP2 Masks,21,1.4,29.4,22,2,4.3,Yes,Yes,COVID-related demand spike
2020-11-09,Antiseptic / Alcohol,35,4.23,148.05,40,6,5.9,Yes,No,COVID-related demand spike
2020-11-09,Hand Gloves,16,5.64,90.24,19,5,1.9,Yes,No,
2020-11-09,COVID Self Tests,1,4.85,4.85,3,2,2.0,Yes,Yes,COVID-related demand spike
2020-11-09,Pharmacy COVID Test Service,0,15.67,0.0,3,3,3.9,Yes,No,
2020-11-16,Adult Productive Cough Syrup,21,6.64,139.44,31,14,1.6,No,No,
2020-11-16,Adult Dry Cough Syrup,21,6.99,146.79,32,13,2.4,No,No,
2020-11-16,Children's Productive Cough Syrup,11,6.15,67.65,15,4,1.9,No,No,
2020-11-16,Children's Dry Cough Syrup,17,6.15,104.55,26,11,1.1,No,No,
2020-11-16,Cough Lozenges,37,3.21,118.77,43,9,1.1,No,No,
2020-11-16,Antibiotic Prescriptions,16,8.87,141.92,20,4,2.4,No,No,
2020-11-16,Vitamins & Supplements,32,11.25,360.0,49,25,1.6,Yes,No,Higher immunity-support demand
2020-11-16,Simple Masks,34,0.66,22.44,43,12,3.2,Yes,No,COVID-related demand spike
2020-11-16,KN95/FFP2 Masks,34,1.35,45.9,51,23,3.6,Yes,No,COVID-related demand spike
2020-11-16,Antiseptic / Alcohol,29,4.19,121.51,42,13,6.0,Yes,No,COVID-related demand spike
2020-11-16,Hand Gloves,16,5.38,86.08,23,11,4.3,Yes,No,
2020-11-16,COVID Self Tests,1,4.88,4.88,3,2,1.2,Yes,Yes,COVID-related demand spike
2020-11-16,Pharmacy COVID Test Service,1,15.14,15.14,3,2,2.8,Yes,Yes,
2020-11-23,Adult Productive Cough Syrup,35,6.87,240.45,42,9,2.4,Yes,No,
2020-11-23,Adult Dry Cough Syrup,22,7.34,161.48,24,5,0.8,No,No,
2020-11-23,Children's Productive Cough Syrup,15,6.0,90.0,24,12,2.0,No,No,
2020-11-23,Children's Dry Cough Syrup,14,6.28,87.92,17,6,1.0,No,No,
2020-11-23,Cough Lozenges,36,3.1,111.6,46,17,2.8,No,No,
2020-11-23,Antibiotic Prescriptions,11,8.7,95.7,13,3,0.4,No,No,
2020-11-23,Vitamins & Supplements,33,11.24,370.92,38,12,0.3,Yes,No,Higher immunity-support demand
2020-11-23,Simple Masks,33,0.63,20.79,50,22,2.3,Yes,No,COVID-related demand spike
2020-11-23,KN95/FFP2 Masks,33,1.32,43.56,37,10,3.9,Yes,No,COVID-related demand spike
2020-11-23,Antiseptic / Alcohol,27,4.19,113.13,30,6,4.5,Yes,No,COVID-related demand spike
2020-11-23,Hand Gloves,18,5.49,98.82,28,11,3.3,Yes,No,
2020-11-23,COVID Self Tests,0,4.81,0.0,3,3,2.5,No,No,
2020-11-23,Pharmacy COVID Test Service,0,14.67,0.0,3,3,3.4,Yes,No,
2020-11-30,Adult Productive Cough Syrup,20,6.71,134.2,28,9,1.4,No,No,
2020-11-30,Adult Dry Cough Syrup,24,6.82,163.68,38,19,0.7,No,No,
2020-11-30,Children's Productive Cough Syrup,16,5.84,93.44,18,4,2.1,No,No,
2020-11-30,Children's Dry Cough Syrup,11,6.08,66.88,17,8,0.3,No,No,
2020-11-30,Cough Lozenges,36,3.18,114.48,41,9,2.2,No,No,
2020-11-30,Antibiotic Prescriptions,12,8.41,100.92,14,3,2.6,No,No,
2020-11-30,Vitamins & Supplements,37,11.94,441.78,55,21,1.7,Yes,No,Higher immunity-support demand
2020-11-30,Simple Masks,32,0.66,21.12,39,12,4.8,Yes,No,COVID-related demand spike
2020-11-30,KN95/FFP2 Masks,30,1.34,40.2,34,5,4.5,Yes,No,COVID-related demand spike
2020-11-30,Antiseptic / Alcohol,26,4.23,109.98,40,21,3.7,Yes,No,COVID-related demand spike
2020-11-30,Hand Gloves,13,5.66,73.58,21,10,3.1,Yes,No,
2020-11-30,COVID Self Tests,0,5.02,0.0,3,3,3.2,No,No,
2020-11-30,Pharmacy COVID Test Service,0,14.55,0.0,3,4,3.3,Yes,No,
2020-12-07,Adult Productive Cough Syrup,43,7.01,301.43,68,28,1.7,Yes,No,
2020-12-07,Adult Dry Cough Syrup,20,7.1,142.0,28,12,0.2,No,No,
2020-12-07,Children's Productive Cough Syrup,19,5.67,107.73,20,4,0.8,No,No,
2020-12-07,Children's Dry Cough Syrup,16,6.05,96.8,18,3,2.2,No,No,
2020-12-07,Cough Lozenges,23,3.09,71.07,26,4,2.1,No,No,
2020-12-07,Antibiotic Prescriptions,18,8.61,154.98,20,2,0.8,No,No,
2020-12-07,Vitamins & Supplements,34,11.98,407.32,37,4,1.8,Yes,No,Higher immunity-support demand
2020-12-07,Simple Masks,43,0.63,27.09,65,33,2.8,Yes,No,COVID-related demand spike
2020-12-07,KN95/FFP2 Masks,28,1.3,36.4,32,6,3.6,Yes,No,COVID-related demand spike
2020-12-07,Antiseptic / Alcohol,33,4.32,142.56,37,5,3.8,Yes,No,COVID-related demand spike
2020-12-07,Hand Gloves,15,5.33,79.95,24,10,1.9,Yes,No,
2020-12-07,COVID Self Tests,1,4.8,4.8,3,2,4.0,Yes,No,COVID-related demand spike
2020-12-07,Pharmacy COVID Test Service,0,15.48,0.0,3,4,1.7,Yes,No,
2020-12-14,Adult Productive Cough Syrup,29,6.62,191.98,37,13,2.0,No,No,
2020-12-14,Adult Dry Cough Syrup,20,6.85,137.0,24,8,0.2,No,No,
2020-12-14,Children's Productive Cough Syrup,13,5.99,77.87,17,7,1.0,No,No,
2020-12-14,Children's Dry Cough Syrup,7,6.4,44.8,8,2,0.8,No,No,
2020-12-14,Cough Lozenges,43,3.26,140.18,70,27,2.3,No,No,
2020-12-14,Antibiotic Prescriptions,21,8.59,180.39,32,12,0,No,No,
2020-12-14,Vitamins & Supplements,46,11.97,550.62,51,7,0,Yes,No,Higher immunity-support demand
2020-12-14,Simple Masks,30,0.67,20.1,34,7,2.7,Yes,No,COVID-related demand spike
2020-12-14,KN95/FFP2 Masks,21,1.3,27.3,32,14,4.4,Yes,No,COVID-related demand spike
2020-12-14,Antiseptic / Alcohol,33,4.22,139.26,39,9,4.2,Yes,No,COVID-related demand spike
2020-12-14,Hand Gloves,19,5.29,100.51,29,12,3.8,Yes,No,
2020-12-14,COVID Self Tests,0,4.95,0.0,3,3,1.3,No,No,
2020-12-14,Pharmacy COVID Test Service,0,14.87,0.0,3,3,2.2,Yes,No,
2020-12-21,Adult Productive Cough Syrup,29,7.14,207.06,32,8,2.4,No,No,
2020-12-21,Adult Dry Cough Syrup,21,7.24,152.04,29,11,1.4,No,No,
2020-12-21,Children's Productive Cough Syrup,18,5.97,107.46,24,9,1.1,No,No,
2020-12-21,Children's Dry Cough Syrup,16,6.43,102.88,20,5,2.1,No,No,
2020-12-21,Cough Lozenges,43,3.17,136.31,44,2,1.8,No,No,
2020-12-21,Antibiotic Prescriptions,16,8.3,132.8,25,13,2.0,No,No,
2020-12-21,Vitamins & Supplements,43,11.91,512.13,44,7,1.9,Yes,No,Higher immunity-support demand
2020-12-21,Simple Masks,55,0.65,35.75,77,23,1.7,Yes,No,COVID-related demand spike
2020-12-21,KN95/FFP2 Masks,24,1.31,31.44,38,15,4.7,Yes,No,COVID-related demand spike
2020-12-21,Antiseptic / Alcohol,35,4.28,149.8,38,5,2.5,Yes,No,COVID-related demand spike
2020-12-21,Hand Gloves,14,5.39,75.46,21,9,6.1,Yes,No,
2020-12-21,COVID Self Tests,0,4.82,0.0,3,3,2.6,No,No,
2020-12-21,Pharmacy COVID Test Service,0,15.03,0.0,3,3,3.9,Yes,No,
2020-12-28,Adult Productive Cough Syrup,23,6.7,154.1,33,12,2.5,No,No,
